Mov_id,Title,Year,Critic_rate,Aud_rate,Aud_count,Dir_id
462,A Good Man in Africa,1994,4.4,2.9,306,bruce_beresford
463,Guilty as Sin,1993,5.2,2.8,474,sidney_lumet
465,Heaven & Earth,1993,5.2,3.6,1458,oliver_stone
466,Hot Shots! Part Deux,1993,5.6,3,9890,jim_abrahams
467,Live Nude Girls,1995,4.4,3.2,368,julianna_lavin
468,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,5.8,3,3033,christopher_monger
469,The House of the Spirits,1993,5.4,3.7,3169,bille_august
470,House Party 3,1994,2.7,0,0,eric-meza
471,The Hudsucker Proxy,1994,6.2,3.6,10291,joel_coen
472,I'll Do Anything,1994,5.2,3,481,james_l_brooks
473,In the Army Now,1994,2.2,2.5,3672,daniel-petrie-jr
474,In the Line of Fire,1993,7.6,3.4,7831,wolfgang_petersen
475,In the Name of the Father,1993,7.6,4,10715,jim_sheridan
476,The Inkwell,1994,5,3.8,507,matty-rich
477,What's Love Got to Do with It,1993,7.5,3.6,9612,brian_gibson
478,Jimmy Hollywood,1994,4.1,2.5,544,barry_levinson
479,Judgment Night,1993,4.2,3.1,2059,stephen_hopkins
480,Jurassic Park,1993,7.2,3.6,91260,steven_spielberg
481,Kalifornia,1993,6.2,3.2,9852,dominic_sena
482,Killing Zoe,1993,5.1,3.4,3407,roger_avary
483,King of the Hill,1993,7.9,3.6,963,steven_soderbergh
484,Lassie,1994,6.8,2.9,2576,daniel_petrie
485,Last Action Hero,1993,4.9,2.6,11445,john_mctiernan
486,Life with Mikey,1993,3.9,2.8,1377,james_lapine
487,Lightning Jack,1994,3.4,2.8,2199,simon_wincer
488,M. Butterfly,1993,0,0,0,graham_kitchener
489,Made in America,1993,3.9,2.5,4179,jrichard_benjamin
490,Malice,1993,5.8,3,2429,harold_becker
491,The Man Without a Face,1993,5.7,3.1,5277,mel_gibson
492,Manhattan Murder Mystery,1993,6.9,3.7,4405,woody_allen
493,Menace II Society,1993,7.4,3.8,14420,albert_hughes
494,Executive Decision,1996,6,2.9,5176,stuart_baird
495,Ai no korîda,1976,7.5,3.5,1565,nagisa_oshima
496,What Happened Was...,1994,7,4.1,120,tom_noonan
497,Much Ado About Nothing,1993,7.1,3.6,9764,kenneth_branagh
498,Mr. Jones,1993,5.2,3,1067,mike_figgis
499,Mr. Wonderful,1993,5.9,3.1,870,anthony_minghella
500,Mrs. Doubtfire,1993,5.7,3.4,61130,chris_columbus
501,Naked,1993,8,4.3,3386,mike_leigh
502,The Next Karate Kid,1994,3.6,0,0,christopher_cain
503,The New Age,1994,6,3.1,82,michael_tolkin
504,No Escape,1994,5.1,3,2147,martin_campbell
505,North,1994,3,2.6,2932,rob_reiner
506,Orlando,1992,6.2,3.9,2705,sally_potter
507,A Perfect World,1993,7.2,3.5,7814,clint_eastwood
508,Philadelphia,1993,6.5,3.7,20896,jonathan_demme
509,The Piano,1993,8,3.7,12303,jane_campion
510,Poetic Justice,1993,4.6,3.4,5709,john_singleton
511,The Program,1993,5,3.6,2842,david_s_ward
512,The Puppet Masters,1994,4.9,2.8,1068,stuart_orme
513,Radioland Murders,1994,4,3.1,601,mel_smith
514,The Ref,1994,6.6,3.3,3390,ted_demme
515,The Remains of the Day,1993,8.4,3.8,6319,james_ivory
516,Renaissance Man,1994,4.4,2.9,2575,penny_marshall
517,Rising Sun,1993,5.1,2.9,4796,philip_kaufman
518,The Road to Wellville,1994,4.9,2.8,1442,1042742-alan_parker
519,RoboCop 3,1993,3.1,2.3,6600,fred_dekker
520,Robin Hood: Men in Tights,1993,5.1,3.5,45946,mel_brooks
521,Romeo Is Bleeding,1993,4.5,3.3,1704,peter_medak
522,Romper Stomper,1992,6.2,3.5,11581,geoffrey_wright
523,Ruby in Paradise,1993,7.8,3.8,186,victor_nunez
524,Rudy,1993,6.8,3.7,21916,david_anspaugh
525,The Saint of Fort Washington,1993,6.5,3.9,305,tim_hunter
526,Les nuits fauves,1992,0,0,0,cyril_collard
527,Schindler's List,1993,8.8,4.3,83125,steven_spielberg
528,The Last Boy Scout,1991,5.1,3.3,11177,tony_scott
529,Searching for Bobby Fischer,1993,8.1,3.5,3580,steven_zaillian
530,Second Best,2004,5,3,174,eric_weber
531,The Secret Garden,1993,8.1,3.3,14794,agnieszka_holland
532,Serial Mom,1994,5.8,3,6394,1059231-john_waters
533,Kagemusha,1980,7.5,4.2,4005,akira_kurosawa
534,Shadowlands,1993,8,3.9,3260,richard_attenborough
535,Short Cuts,1993,7.8,3.9,5867,robert_altman
536,A Simple Twist of Fate,1994,5.5,3.1,1672,gillies-mackinnon
537,Sairen,2006,0,0,0,yukihiko_tsutsumi
538,Six Degrees of Separation,1993,7.1,3.3,3720,fred_schepisi
539,Sleepless in Seattle,1993,6.5,3.3,36965,nora_ephron
540,Sliver,1993,3.6,2.5,2511,phillip_noyce
541,Blade Runner,1982,0,0,0,philip_jackson
542,Son in Law,1993,3.8,2.9,5679,steve_rash
543,So I Married an Axe Murderer,1993,5.3,3,11154,thomas_schlamme
544,Striking Distance,1993,3.6,2.8,4532,rowdy_herrington
545,Harem suaré,1999,0,0,0,ferzan_ozpetek
546,Super Mario Bros.,1993,\N,\N,\N,
547,Surviving the Game,1994,4.3,3,1673,ernest_r_dickerson
548,Terminal Velocity,1994,3.6,2.6,1883,deran_sarafian
549,Thirty Two Short Films About Glenn Gould,1993,8,3.8,1129,francois_girard
550,Threesome,1994,4.4,3,1708,andrew_fleming
551,The Nightmare Before Christmas,1993,8.2,3.8,124838,henry_selick
552,The Three Musketeers,1993,4.8,3.2,13783,stephen_herek
553,Tombstone,1993,6.4,3.8,31660,george_p_cosmatos
554,Law & Order: Trial by Jury,2005,\N,\N,\N,
555,True Romance,1993,7.5,3.9,43205,tony_scott
556,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,9,4.2,33662,stanley_kubrick
558,The Pagemaster,1994,4.6,2.8,7531,pixote-hunt
559,2 Days in Paris,2007,6.8,3.6,27100,julie_delpy
560,The Beans of Egypt Maine,1994,0,0,0,jennifer_warren
561,Killer Movie,2008,0,0,0,jeff_fisher
562,Welcome to the Dollhouse,1995,7.9,3.7,6911,todd_solondz
563,Germinal,1993,6.9,3.7,511,claude_berri
564,Chugyeogja,2008,6.7,4,1927,hongjin_na
565,Cronos,1993,7.3,3.5,3398,guillermo_del_toro
566,Naked in New York,1993,6.1,2.9,444,daniel_algrant
567,Kika,1993,5.7,0,0,pedro_almodovar
568,Bhaji on the Beach,1993,7.4,3.3,372,gurinder_chadha
569,Little Big League,1994,5.2,2.9,2288,andrew_scheinman
570,Kådisbellan,1993,6.9,3.5,76,ake-sandgren
571,Wide-Eyed and Legless,1993,6,0,0,richard_loncraine
572,Foreign Student,1994,0,0,0,eva_sereny
573,Io speriamo che me la cavo,1992,6.2,3.6,412,lina-wertmuller
574,Spanking the Monkey,1994,7.2,3.1,824,david_o_russell
575,The Little Rascals,1994,3.8,0,0,penelope_spheeris
577,Andre,1994,5.3,2.7,2286,1042523-george_miller
579,La scorta,1993,5.9,3.3,52,ricky_tognazzi
580,Princess Caraboo,1994,5.7,3,723,michael_austin
581,The Celluloid Closet,1995,7.8,3.9,1222,jeffrey_friedman
582,Métisse,1993,5.9,0,0,mathieu_kassovitz
583,Caro diario,1993,6.7,4.1,936,nanni_moretti
585,The Brady Bunch Movie,1995,5.7,2.4,3906,betty_thomas
586,Home Alone,1990,5,3.3,66201,chris_columbus
587,Ghost,1990,6.8,3.5,62365,jerry_zucker
588,Aladdin,1992,\N,\N,\N,ron_clements
589,Terminator 2: Judgment Day,1991,8.4,3.7,77100,james_cameron
590,Dances with Wolves,1990,7,3.6,28000,kevin_costner
591,Tough and Deadly,1995,\N,\N,\N,_0000712
592,Batman,1966,6.2,3,13951,leslie_h_martinson
593,The Silence of the Lambs,1991,8.5,4,98921,jonathan_demme
594,Snow White and the Seven Dwarfs,1937,0,0,0,david_hand
595,Beauty and the Beast,1991,8,3.7,81050,gary_trousdale
596,Pinocchio,1940,9,3.3,19102,ben_sharpsteen
597,Pretty Woman,1990,5.7,3.5,200724,garry_marshall
598,Okno v Parizh,1994,5.4,3.9,42,yuri_mamin
599,The Wild Bunch,1969,8.8,4,8004,sam_peckinpah
600,Love and a .45,1994,6.2,0,0,cm-talkington
602,A Great Day in Harlem,1994,7.5,3.9,85,jean-bach
603,Bye Bye Love,1995,4.2,2.9,1015,sam_weisman
605,One Fine Day,1996,5.7,3.1,7990,michael_hoffman
606,Candyman: Farewell to the Flesh,1995,4.9,2.7,4578,bill_condon
608,Fargo,1996,8.4,3.9,48610,joel_coen
609,Homeward Bound II: Lost in San Francisco,1996,5.7,2.9,5368,david_r_ellis
610,Heavy Metal,1981,5.7,3.3,6386,gerald_potterton
611,Hellraiser: Bloodline,1996,3.5,2.9,4846,alan_smithee
612,The Pallbearer,1996,5,2.3,1285,matt_reeves
613,Jane Eyre,2006,\N,\N,\N,_1264352
614,Loaded,2008,0,0,0,ryan_parrott
615,Pane e cioccolata,1973,0,0,0,franco_brusati
616,The AristoCats,1970,6.1,3.3,23247,wolfgang_reitherman
617,La flor de mi secreto,1995,7,3.7,1997,pedro_almodovar
618,Two Much,1995,3.6,2.7,947,fernando_trueba
619,Ed,2000,\N,\N,\N,werner_herzog
620,Cerro Torre: Schrei aus Stein,1991,0,0,0,andre_techine
621,Ma saison préférée,1993,7.3,0,0,
623,A Modern Affair,1995,0,3.2,63,vern-oakley
624,Condition Red,1995,\N,\N,\N,_0442455
625,Asfour Stah,1990,0,0,0,mustafa_adouani
626,A Thin Line Between Love and Hate,1996,3.5,3.5,3360,martin_lawrence
627,The Last Supper,1995,0,0,0,mats_bigert
628,Primal Fear,1996,6.7,3.7,15640,gregory_hoblit
629,Rude Boy,1980,0,0,0,desmond_gumbs
630,Carried Away,1996,6,3.3,256,bruno_barreto
631,All Dogs Go to Heaven 2,1996,0,2.8,10564,larry_leker
632,Land and Freedom,1995,7.8,4.3,1552,ken_loach
633,Denise Calls Up,1995,6.4,3.4,47,hal_salwen
634,Theodore Rex,1995,0,0,0,jonathan_r_betuel
635,A Family Thing,1996,6.3,3.4,546,richard_pearce
636,Nina Frisk,2007,0,0,0,maria_blom
637,Sgt. Bilko,1996,4.4,2.6,3074,jonathan_lynn
638,Jack & Sarah,1995,6,3.6,1366,tim_sullivan_iii
639,Girl 6,1996,4.6,0,0,spike_lee
640,Diabolique,1996,3.8,2.7,1450,jeremiah_s_chechik
641,Un indien dans la ville,1994,3.2,2.8,552,herve_palud
643,Peanuts - Die Bank zahlt alles,1996,\N,\N,\N,_0738001
645,Nelly & Monsieur Arnaud,1995,7.6,3.8,381,claude_sautet
647,Courage Under Fire,1996,7.3,3.2,6918,edward_zwick
648,Mission: Impossible III,2006,6.6,3.3,86328,jj_abrams
649,Cold Fever,1995,7.3,3.9,284,fridrik_thor_fridriksson
650,Moll Flanders,1996,5.5,3.5,855,pen_densham
651,Das Superweib,1996,\N,\N,\N,_0941811
652,301 302,1995,5.9,3.7,163,cheolsu-park
653,DragonHeart,1996,5.7,3.2,19438,rob_cohen
655,Mutters Courage,1995,0,0,0,michael_verhoeven
656,48 Hrs.,1982,7.4,3.2,10471,walter_hill
658,Billy's Holiday,1995,0,0,0,richard_wherrett
659,Plein soleil,1960,8.2,4,670,rene_clement
660,August Rush,2007,4.8,4,105941,kirsten_sheridan
661,James and the Giant Peach,1996,7,3,18876,henry_selick
662,Fear,1996,4.8,3.2,11285,james_foley
663,Kids in the Hall: Brain Candy,1996,4.7,3.4,2060,kelly_makin
664,Faithful,1996,3.8,3.1,397,paul_mazursky
665,Underground,1995,7.5,4.4,6157,emir_kusturica
666,Lust och fägring stor,1995,0,0,0,bo_widerberg
667,Bloodsport 2,1996,0,0,0,alan_mehrez
668,Pather Panchali,1955,8.9,4.5,1572,satyajit_ray
670,Apur Sansar,1959,9,4.4,1009,satyajit_ray
671,Mystery Science Theater 3000: The Movie,1996,6.4,3.8,4508,jim_mallon
673,Space Jam,1996,5.1,2.9,27911,joe_pytka
674,Barbarella,1968,6,3,5461,roger_vadim
678,Some Folks Call It a Sling Blade,1994,0,0,0,george_hickenlooper
679,The Run of the Country,1995,6,3.3,237,peter_yates
680,Alphaville une étrange aventure de Lemmy Caution,1965,7.9,3.9,4907,jeanluc_godard
681,Coup de torchon,1981,7.2,3.8,497,bertrand_tavernier
682,Tigrero: A Film That Was Never Made,1994,0,0,0,jim_jarmusch
683,L'oeil de Vichy,1993,0,0,0,claude_chabrol
685,It's My Party,1996,5.8,3.7,843,randal_kleiser
687,Country Life,1994,6.5,3.1,265,michael_blakemore
688,Operation Dumbo Drop,1995,4,2.4,2200,simon_wincer
690,Das Versprechen,1995,7,3.7,95,margarethe_von_trotta
691,Mrs. Winterbourne,1996,3.8,3.1,2892,richard_benjamin
692,Solo,1996,3.2,2.3,827,norberto_barba
693,Etz Hadomim Tafus,1995,0,0,0,eli_cohen
694,The Substitute,1996,4.6,2.9,1815,robert_mandel
695,True Crime,1999,6,3.2,2873,clint_eastwood
696,Butterfly Kiss,1995,6.4,3.2,586,michael_winterbottom
697,Feeling Minnesota,1996,3.8,2.7,2783,steven-baigelman
698,Delta of Venus,1995,4.4,0,0,zalman_king
700,Angus Thongs and Perfect Snogging,2008,6,3.9,6295,gurinder_chadha
701,Daens,1992,0,0,0,stijn-coninx
702,Face/Off,1997,7.9,3.5,62348,john_woo
703,Boy A,2007,7.5,3.5,5895,john_crowley
704,Galaxy Quest,1999,7.2,3,19804,dean_parisot
705,Così fan tutte,1992,0,0,0,tinto_brass
706,Sunset Park,1996,4.6,3.6,636,steve_gomer
707,Mulholland Falls,1996,5.1,2.9,1519,lee_tamahori
708,The Truth About Cats & Dogs,1996,6.7,2.9,6120,michael_lehmann
709,Oliver & Company,1988,5.4,3.3,9618,george_scribner
710,Celtic Pride,1996,3.1,2.6,1756,tom_decerchio
711,Flipper,1996,4.8,2.6,6086,alan_shapiro
712,La captive,2000,6.7,3,119,chantal_akerman
713,Of Love and Shadows,1994,4.2,0,0,betty_kaplan
714,Dead Man,1995,6.8,4,16798,jim_jarmusch
715,Le hussard sur le toit,1995,6.6,3.7,1134,jeanpaul_rappeneau
716,The Jezebels,1975,5.4,3.5,847,jack_hill
717,Boca a boca,1995,5.8,3.3,162,manuel_gomez_pereira
718,Les visiteurs,1993,5.4,3.7,3693,jean_marie_poire
719,Multiplicity,1996,5.4,2.7,4648,harold_ramis
720,Wallace & Gromit: The Best of Aardman Animation,1996,\N,\N,\N,nick_park
722,The Haunted World of Edward D. Wood Jr.,1995,0,0,0,brett_thompson
724,The Craft,1996,5.4,3.1,23740,andrew_fleming
725,The Great White Hype,1996,5.1,2.7,1488,reginald_hudlin
726,Save the Last Dance,2001,0,0,0,lee_seungryeol
727,War Stories,2003,0,0,0,robert_singer
728,Cold Comfort Farm,1995,7.5,3.7,1564,john_schlesinger
729,Institute Benjamenta or This Dream People Call Human Life,1995,7.5,4.2,375,brothers_quay
730,The Riches,2007,\N,\N,\N,peter_ofallon
731,Heaven's Prisoners,1996,4.1,2.7,457,phil_joanou
733,The Rock,1996,6.5,3.6,45013,michael_bay
734,Getting Away with Murder,1996,3,2.8,747,harvey_miller
735,Dellamorte Dellamore,1994,6,3.8,3149,michele_soavi
736,Twister,1996,6,3.2,45771,jan_de_bont
737,Barb Wire,1996,\N,\N,\N,_0389514
738,Le garçu,1995,0,0,0,maurice_pialat
741,Kôkaku kidôtai,1995,7.4,3.9,25483,mamoru_oshii
742,Thinner,1996,3.8,2.7,3249,1041838-tom_holland
743,Spy Hard,1996,3.2,2.5,4450,rick_friedberg
744,Brothers in Trouble,1995,0,0,0,udayan_prasad
745,Wallace and Gromit in A Close Shave,1995,8.5,0,0,nick_park
746,Force of Evil,1948,8.6,3.7,600,abraham_polonsky
747,The Stupids,1996,3.1,2.3,2070,john_landis
748,The Arrival,1996,6.3,2.9,2211,david_twohy
751,Careful,1992,6.4,4,200,guy_maddin
753,A Month by the Lake,1995,6.2,3.1,914,john_irvin
754,Gold Diggers: The Secret of Bear Mountain,1995,6.2,0,0,kevin_james_dobson
755,Kim,1950,6.6,0,0,victor_saville
756,Carmen Miranda: Bananas Is My Business,1995,6,0,0,helena_solberg
757,Dung che sai duk,1994,6.6,3.6,2166,karwai-wong
759,Maya Lin: A Strong Clear Vision,1994,7.5,3.8,180,freida_lee_mock
760,Stalingrad,1993,7.1,4,2247,joseph_vilsmaier
761,Star Wars: Episode I - The Phantom Menace,1999,0,0,0,pete_schuermann
762,Striptease,1996,3.4,2.4,5832,andrew_bergman
763,The Last of the High Kings,1996,0,0,0,david_keating
764,This Is Spinal Tap,1984,8.6,3.9,23608,rob_reiner
765,Jack,1996,4,3,11920,francis_ford_coppola
766,I Shot Andy Warhol,1996,6.7,3.4,1521,mary_harron
767,The Grass Harp,1995,5.9,3.4,297,charles_matthau
769,Marlene Dietrich: Shadow and Light,1996,\N,\N,\N,_0402383
771,La môme,2007,5.8,3.8,33,ari_libsker
774,Wend Kuuni,1982,0,0,0,gaston_kabore
775,Histoires extraordinaires,1968,6.6,3.5,736,federico_fellini
778,Trainspotting,1996,8.2,4,88351,danny_boyle
779,'Til There Was You,1997,3.9,2.7,1660,scott_winant
780,Independence Day,1996,6.2,3.5,94416,roland_emmerich
781,Stealing Beauty,1996,5.9,3.5,5036,bernardo_bertolucci
782,The Fan,1996,4.8,2.8,5593,tony_scott
783,The Hunchback of Notre Dame,1939,8.3,0,0,william_dieterle
784,The Cable Guy,1996,5.4,2.8,27061,ben_stiller
785,Kingpin,1996,5.8,3.1,13950,bobby_farrelly
786,Eraser,1996,4.9,2.8,10891,charles_russell
787,The Gate of Heavenly Peace,1995,0,0,0,
788,The Nutty Professor,1996,6,2.9,25286,tom_shadyac
789,Yo la peor de todas,1990,\N,\N,\N,_0069833
791,The Last Klezmer: Leopold Kozlowski His Life and Music,1994,0,0,0,yale_strom
792,Hol volt hol nem volt,1987,0,0,0,gyula_gazdag
793,En compagnie d'Antonin Artaud,1993,6.9,0,0,gerard_mordillat
795,Somebody to Love,1994,\N,\N,\N,alexandre_rockwell
796,A Very Natural Thing,1974,0,0,0,christopher-larkin
798,Daylight,1996,4.7,2.8,7912,rob_cohen
799,The Frighteners,1996,6.3,3.3,9928,peter_jackson
800,Lone Star State of Mind,2002,0,0,0,david_semel
801,Harriet the Spy,1996,5.1,2.6,3584,bronwen_hughes
802,Phenomenon,1996,5.9,3,9166,jon_turteltaub
803,Walking and Talking,1996,7.1,3.6,674,nicole_holofcener
804,She's the One,1996,5.8,2.9,3031,edward_burns
805,A Time to Kill,1996,6.1,3.6,17074,joel_schumacher
806,American Buffalo,1996,6.6,3,598,michael_corrente
807,Les rendez-vous de Paris,1995,6.8,3.6,158,eric_rohmer
808,Mystery Alaska,1999,4.9,3.2,4196,jay-roach
809,Fled,1996,4.3,2.6,1281,kevin_hooks
810,Kazaam,1996,2.5,1.8,3161,paul_michael_glaser
813,Larger Than Life,1996,4.1,2.6,1363,howard_franklin
814,A Boy Called Hate,1995,0,0,0,mitch_marcus
815,Power 98,1996,\N,\N,\N,_0375476
818,A Very Brady Sequel,1996,5.6,2.3,4591,arlene_sanford
820,La mort en ce jardin,1956,7.8,3.4,201,luis_bunuel
821,The Crude Oasis,1995,0,3.1,38,alex_graves
823,La collectionneuse,1967,7.1,3.9,566,eric_rohmer
824,Jeder für sich und Gott gegen alle,1974,0,0,0,werner_herzog
827,O Convento,1995,3.5,0,0,manoel_deoliveira
828,The Adventures of Pinocchio,1996,4.8,2.6,1746,steve_barron
829,Joe's Apartment,1996,3.8,2.5,3311,john_payson
830,The First Wives Club,1996,5.4,3.2,9522,hugh_wilson
831,Stonewall,1995,6.5,3.4,282,nigel_finch
832,Ransom,1996,6.4,3.1,10364,ron_howard
833,High School Musical 3: Senior Year,2008,5.9,3.6,80210,kenny_ortega
834,Phat Beach,1996,0,3,375,doug_ellin
835,Foxfire,1996,5.3,3.5,3071,annette-haywoodcarter
836,Chain Reaction,1996,4.1,2.7,6845,1022918-andrew_davis
837,Matilda,1996,7.4,3.1,24214,danny_devito
838,Emma,1996,0,0,0,diarmuid_lawrence
839,The Crow: City of Angels,1996,3.4,3,12460,1047199-tim_pope
840,House Arrest,1996,3.5,2.8,2789,harry_winer
841,Les yeux sans visage,1960,8.2,4,785,george_franju
842,Bordello of Blood,1996,3.2,2.6,3764,gilbert_adler
844,Xinghua san yue tian,1994,0,0,0,yin_li
845,Tian guo ni zi,1994,0,0,0,yim_ho
846,Flirt,1995,6.6,3.7,271,hal_hartley
847,The Big Squeeze,1996,5,3.8,49,marcus_de_leon
848,The Spitfire Grill,1996,5.4,3.6,777,lee_david_zlotoff
849,Escape from L.A.,1996,5.6,2.8,10054,1040928-john_carpenter
850,Xich lo,1995,6.5,0,0,tran_anh_hung
851,Basquiat,1996,0,0,0,maciej-dutkiewicz
852,Tin Cup,1996,6.5,2.9,6148,ron_shelton
853,Evil Angels,1988,6.8,3.3,1554,fred_schepisi
858,The Godfather,1972,9,4.4,172072,francis_ford_coppola
860,Der bewegte Mann,1994,5.9,3.5,359,377794703
861,Ging chat goo si 3: Chiu kup ging chat,1992,7.3,3.4,4064,stanley_tong
862,Manny & Lo,1996,5.8,3.4,477,lisa_krueger
864,The Time Traveler's Wife,2009,5.1,2.9,189828,robert_schwentke
865,Small Faces,1996,6.7,4.1,183,gillies-mackinnon
866,Bound,1996,7.7,3.5,5521,larry_and_andy_wachowski
867,Carpool,1996,2.4,2.6,1096,arthur_hiller
868,Death in Brunswick,1991,0,0,0,john-ruane
869,Kansas City,1996,5.9,3,608,robert_altman
870,Gone Fishin',1997,2.2,2.6,2183,christopher_cain
872,Ai qing wan sui,1994,8.1,0,0,tsai_mingliang
875,Nothing to Lose,1997,5.1,3.1,5245,steve_oedekerk
876,Chao ji ji hua,1993,6,3.1,871,stanley_tong
877,Girls Town,1996,6.8,3.8,173,1045216-jim_mckay
879,The Relic,1997,4.4,2.7,3098,peter_hyams
880,The Island of Dr. Moreau,1996,4.3,2.4,5032,john_frankenheimer
881,First Kid,1996,4,2.5,2541,david_m_evans
882,The Trigger Effect,1996,6.4,3,521,david_koepp
884,Sweet Nothing in My Ear,2008,0,0,0,joseph_sargent
885,Bill & Ted's Bogus Journey,1991,6,3,17201,1052316-peter_hewitt
886,Bulletproof Monk,2003,4.3,2.9,13789,1147718-paul_hunter
887,Talk of Angels,1998,0,0,0,nick_hamm
888,The Land Before Time III: The Time of the Great Giving,1995,0,0,0,roy_allen_smith
889,Miami Vice,2006,5.6,2.8,55637,michael_mann
891,Halloween: The Curse of Michael Myers,1995,2.5,3.1,12571,joe_chappelle
892,Twelfth Night,1996,6.8,3.7,1937,trevor_nunn
893,Mother Night,1996,6.3,3.6,706,1006013-keith_gordon
896,Les roseaux sauvages,1994,8.2,4,604,andre_techine
897,For Whom the Bell Tolls,1943,6.4,0,0,sam_wood
898,The Philadelphia Story,1940,8.6,4.1,11465,george_cukor
899,Singin' in the Rain,1952,9.2,3.9,28033,stanley_donen
900,An American in Paris,1951,7.9,3.7,6926,vincente_minnelli
901,Funny Face,1957,7.6,3.7,8892,stanley_donen
902,Breakfast at Tiffany's,1961,7.4,3.9,56438,blake_edwards
903,Vertigo,1958,8.6,4.1,28291,alfred_hitchcock
904,Rear Window,1954,8.9,4.2,33508,alfred_hitchcock
905,It Happened One Night,1934,8.7,4.1,7375,frank_capra
906,Gaslight,1944,7.6,4,2391,thorold_dickinson
907,The Gay Divorcee,1934,7.8,0,0,mark_sandrich
908,North by Northwest,1959,9,4.2,23243,alfred_hitchcock
909,The Apartment,1960,8.3,4.1,9116,billy_wilder
910,Some Like It Hot,1959,8.9,4.1,23119,billy_wilder
911,Charade,1963,8.1,4.1,9173,stanley_donen
912,Casablanca,1942,9,4,66776,michael_curtiz
913,The Maltese Falcon,1941,9,4,14452,john_huston
914,My Fair Lady,1964,8,3.7,27491,george_cukor
916,Roman Holiday,1953,8.2,4.1,17541,william_wyler
918,Meet Me in St. Louis,1944,8.4,3.8,7067,vincente_minnelli
919,The Wizard of Oz,1939,9.2,3.6,69148,richard_thorpe
920,Gone with the Wind,1939,8.7,3.9,62786,george_cukor
921,My Favorite Year,1982,7.8,0,0,richard_benjamin
922,Sunset Blvd.,1950,9.2,4.3,12588,billy_wilder
923,Citizen Kane,1941,9.4,4.1,33926,orson_welles
924,2001: A Space Odyssey,1968,8.8,3.7,46687,stanley_kubrick
925,Golden Earrings,1947,0,0,0,mitchell_leisen
926,All About Eve,1950,9,4.2,10267,joseph_l_mankiewicz
927,The Women,2008,3.9,3,20081,diane_english
928,Rebecca,1940,8.7,0,0,alfred_hitchcock
929,Foreign Correspondent,1940,7.9,3.7,1921,alfred_hitchcock
930,Notorious,2009,5.5,3.6,66668,george-tillman-jr
931,Spellbound,1945,7.3,3.8,4332,alfred_hitchcock
932,An Affair to Remember,1957,6.4,4,7962,leo_mccarey
933,To Catch a Thief,1955,8,0,0,alfred_hitchcock
934,Father of the Bride,1991,5.8,3.2,22336,charles_shyer
935,The Band Wagon,1953,8.5,3.8,1257,vincente_minnelli
936,Ninotchka,1939,8.3,4.1,1769,ernst_lubitsch
937,Love in the Afternoon,1957,7.1,3.8,2060,billy_wilder
